qf,Approach,estimate__,lower__,upper__
1.082701627339411,LiSSA,0.3989347166225252,0.36950316892130275,0.42875540545098495
1.082701627339411,IR,0.3424183679106271,0.3139589378678569,0.37111957796471
1.082701627339411,VSM,0.33406360385522277,0.30207224979703884,0.36678006886699477
1.082701627339411,LSI,0.36586726780245404,0.3334829061324804,0.39813516609353344
1.1319117871564395,FTLR,0.37455879789896535,0.3447933300672015,0.40480008068275203
1.1319117871564395,LiSSA,0.39902500340591596,0.3692808581920638,0.4289855203695857
1.1319117871564395,IR,0.3447916578643859,0.3159277198382654,0.37395103784147976
1.1319117871564395,VSM,0.3320381874733822,0.2995824224860635,0.3652210256993017
1.1319117871564395,LSI,0.3640183261931268,0.3311313317236101,0.39683277733677713
1.181121946973468,FTLR,0.37417782292019885,0.34408187584945493,0.4048250817168531
1.181121946973468,LiSSA,0.3990631912556062,0.3688695513858274,0.4293222260740787
1.181121946973468,IR,0.3471486743733477,0.31784903349290944,0.37669921215184865
1.181121946973468,VSM,0.3300614267403885,0.2969910362727442,0.3636150894345541
1.181121946973468,LSI,0.36206163217295895,0.3287440244224941,0.39555931446917386
1.230332106790496,FTLR,0.37372015399988046,0.34336274551388135,0.4047735622336948
1.230332106790496,LiSSA,0.3990391902509478,0.3686011906400178,0.4294124466124395
1.230332106790496,IR,0.3495397672973629,0.31981468096140775,0.3794038131468809
1.230332106790496,VSM,0.32798860454065837,0.2944456495773494,0.3620019230713944
1.230332106790496,LSI,0.3601762085647341,0.3263254342557774,0.3942728936918622
1.2795422666075245,FTLR,0.3733597853206747,0.34247964892005917,0.40487920285617995
1.2795422666075245,LiSSA,0.39900843501805333,0.36830341071092493,0.42978537244734333
1.2795422666075245,IR,0.35190976132320284,0.3215788070408647,0.38228392377617026
1.2795422666075245,VSM,0.3259946389807219,0.2921393367075825,0.36051394485334187
1.2795422666075245,LSI,0.3583123466110162,0.3239359208793718,0.3929240761572925
1.3287524264245525,FTLR,0.3730086233550276,0.34165985545255206,0.40492650940822256
1.3287524264245525,LiSSA,0.39898534026103494,0.36794103653610166,0.4302322840296989
1.3287524264245525,IR,0.35425082533166175,0.32347475657131175,0.3850738952881718
1.3287524264245525,VSM,0.3240102586101715,0.28965295967846794,0.3589587275753293
1.3287524264245525,LSI,0.35639706047871555,0.32145040430187966,0.3914687855903795
1.377962586241581,FTLR,0.3726351256878733,0.3408500110766547,0.40493216630092926
1.377962586241581,LiSSA,0.3990199926832696,0.36757430015216347,0.4307133592501175
1.377962586241581,IR,0.35662237089561427,0.32529546173141366,0.3879120616226438
1.377962586241581,VSM,0.32198087298840594,0.28709906198287816,0.35744007435386677
1.377962586241581,LSI,0.3545280996551933,0.31910628847646205,0.38997950035109324
1.4271727460586094,FTLR,0.3721933505218509,0.340058783150712,0.4050044379757847
1.4271727460586094,LiSSA,0.39902643755694,0.367291054119423,0.43113842683526243
1.4271727460586094,IR,0.3589055918207043,0.32713603781970074,0.39078174205077676
1.4271727460586094,VSM,0.3199836827290465,0.28428288269747104,0.3560747107059528
1.4271727460586094,LSI,0.35266575621899887,0.3167316786853103,0.3886310781757337
1.4763829058756375,FTLR,0.3718181276560174,0.3391163243443128,0.40492904341650426
1.4763829058756375,LiSSA,0.3990517930778767,0.3667972554890431,0.4314907770964586
1.4763829058756375,IR,0.3612550110007043,0.32900367375673445,0.39364735370025655
1.4763829058756375,VSM,0.31794026303118017,0.28163748180511183,0.35475605550186323
1.4763829058756375,LSI,0.350798058369568,0.3142191430909859,0.3875111665040749
1.525593065692666,FTLR,0.3714882661865796,0.3384073116387216,0.40491981312121345
1.525593065692666,LiSSA,0.3990032449130889,0.3663272911491961,0.4319292241415897
1.525593065692666,IR,0.36357309854035463,0.3308808750761716,0.3964660448889072
1.525593065692666,VSM,0.3158505784968887,0.27901754248702354,0.3532970665742311
1.525593065692666,LSI,0.34893156866603103,0.3117097018636484,0.3861933154281702
